"Ville","pop","cX","cY"
"2247162","449","3.0766928031","50.6478328014"
"2247549","96","3.0170050775","50.6478299108"
"2246764","364","3.1363772839","50.6478056324"
"2247953","83","2.9573190332","50.6477951062"
"2246205","138","3.2273123318","50.6477894121"
"2248574","5","2.8691952507","50.6477728489"
"2246374","9","3.1960631902","50.6477467222"
"2246972","253.5","3.1051254496","50.6477389114"
"2247751","145","2.985754945","50.6477299517"
"2246553","35","3.1648117037","50.6476962446"
"2247161","90","3.0738758011","50.6476630208"
"2247548","252","3.0141882894","50.6476586593"
"2246763","230","3.1335601646","50.6476372803"
"2246204","124","3.2244948956","50.6476233026"
"2247952","31","2.9545023624","50.6476223877"
"2248573","9","2.866378904","50.6475979606"
"2246373","47","3.1932458531","50.647579862"
"2247363","12","3.0426236927","50.6475794209"
"2246971","359","3.1023083828","50.6475697921"
"2247750","256","2.9829382086","50.6475579477"
"2246552","28","3.1619944918","50.6475286447"
"2248161","3","2.923249729","50.6475063618"
"2247547","124","3.0113714862","50.6474873616"
"2246762","166","3.1307429595","50.6474688823"
"2246203","134.5","3.2216774859","50.6474571247"
"2247951","8","2.9516857392","50.6474496267"
"2248572","5","2.8635625684","50.6474229948"
"2246372","7","3.1904285229","50.6474129136"
"2247362","73","3.0398068085","50.647408795"
"2246970","175.5","3.0994925564","50.6474002193"
"2247749","136","2.9801214962","50.6473858649"
"2246551","23/05/17","3.1591772355","50.6473609321"
"2247546","297","3.008554676","50.6473159861"
"2246202","56","3.2188600918","50.6472908721"
"2248571","13","2.8607462564","50.6472479927"
"2247361","179.5","3.036989906","50.6472381124"
"2246969","103","3.0966767214","50.6472306054"
"2247748","84","2.9773048361","50.647213725"
"2246550","79","3.1563600092","50.6471931343"
"2247545","337.5","3.0057378779","50.647144508"
"2246201","8","3.2160427044","50.6471245313"
"2247950","8","2.946052589","50.6471039046"
"2248570","5","2.8579299603","50.6470728984"
"2247360","136","3.0341730274","50.6470673509"
"2246968","498.5","3.093859675","50.6470613458"
"2247747","10","2.9744881954","50.6470415209"
"2246549","163","3.1535428303","50.647025294"
"2246017","1","3.244475929","50.6469955528"
"2247160","420","3.0626079965","50.6469831806"
"2247544","440.5","3.002921167","50.6469729995"
"2246200","9","3.2132253733","50.6469581188"
"2247359","213","3.031356201","50.6468965323"
"2246967","162.5","3.091042647","50.6468919771"
"2246548","28","3.1507256418","50.6468573677"
"2247159","608","3.0597910784","50.6468130549"
"2248160","4","2.9119837978","50.6468117576"
"2247543","449","3.0001055895","50.6468009589"
"2246761","939","3.1194745267","50.6467945873"
"2246371","12","3.1791593886","50.6467444419"
"2247358","69.5","3.0285393938","50.6467256495"
"2246966","392","3.0882256382","50.6467225442"
"2246547","11","3.1479084724","50.6466893771"
"2248366","74","2.8807333776","50.6466835007"
"2247158","801","3.0569741908","50.646642844"
"2248159","8","2.9091673812","50.6466379274"
"2247542","230.5","2.9972900728","50.6466288747"
"2246760","445","3.1166574488","50.6466258304"
"2246370","10","3.1763421077","50.6465771413"
"2247357","105","3.0257226172","50.6465546816"
"2246965","26","3.0854086596","50.6465530261"
"2247746","28","2.9660382478","50.6465244342"
"2248365","93.5","2.8779170622","50.6465089241"
"2246016","4","3.2360236793","50.6464982441"
"2247157","533","3.054157288","50.6464725868"
"2247541","122","2.9944733851","50.6464571468"
"2246759","681","3.1138404065","50.6464570185"
"2246369","4","3.1735249203","50.646409804"
"2247356","56","3.0229058367","50.6463836464"
"2246964","40","3.0825916652","50.6463834169"
"2247745","101","2.9632216843","50.6463519283"
"2248364","96","2.8751007265","50.6463342376"
"2247156","43.5","3.0513404388","50.6463022474"
"2246758","464","3.1110233833","50.6462881423"
"2247540","208","2.9916566904","50.6462853412"
"2246368","7","3.1707077147","50.6462423674"
"2246963","336","3.0797747249","50.6462137703"
"2247355","313.5","3.0200890755","50.646212547"
"2247744","107","2.9604051402","50.6461793583"
"2248363","48","2.8722844618","50.6461595116"
"2246757","112","3.1082064067","50.6461191789"
"2247539","258","2.9888400197","50.6461134568"
"2246367","271","3.167890565","50.6460749016"
"2246962","546","3.0769578254","50.6460440876"
"2247354","315.5","3.017272368","50.6460413654"
"2246546","230","3.1366400446","50.6460167564"
"2247743","19","2.9575886156","50.6460067239"
"2246015","21","3.2275715707","50.6460002989"
"2246756","326","3.1053894208","50.6459501294"
"2247538","197","2.9860234013","50.6459415152"
"2246366","236","3.1650733708","50.645907323"
"2246961","265.5","3.0741409497","50.645874326"
"2247353","324.5","3.0144556454","50.6458701375"
"2246545","169.5","3.1338229646","50.6458484144"
"2246014","158.5","3.2247542654","50.6458341937"
"2247742","29","2.9547720729","50.6458340329"
"2248362","2","2.8666519284","50.6458098184"
"2246199","9","3.1935064239","50.6457908421"
"2246755","251.5","3.1025724283","50.6457810471"
"2247537","80","2.9832068023","50.6457695095"
"2246365","243","3.1622561955","50.6457396802"
"2246960","68","3.0713240925","50.6457044553"
"2247352","91.5","3.0116389421","50.6456988454"
"2246544","499","3.1310059043","50.645680053"
"2246013","118","3.2219369789","50.6456680242"
"2247741","10","2.9519555213","50.6456612559"
"2246198","2","3.1906892122","50.6456239168"
"2247155","19","3.0400731871","50.6456201967"
"2246754","180","3.0997566503","50.6456114552"
"2247536","224.5","2.9803902227","50.6455974395"
"2246364","183","3.1594390906","50.6455719978"
"2247949","11","2.9207042281","50.6455445332"
"2247351","27","3.0088222924","50.6455274711"
"2246012","40","3.2191196682","50.6455017679"
"2247154","295","3.037256422","50.6454495122"
"2246753","24","3.0969409548","50.6454418477"
"2247535","227.5","2.9775736626","50.6454253053"
"2246363","133","3.1566219762","50.6454042294"
"2246959","354.5","3.0656904052","50.6453645672"
"2247350","90.5","3.0060056272","50.6453560057"
"2246011","25","3.2163024184","50.645335425"
"2248361","2","2.8582033191","50.6452848004"
"2247153","406","3.0344396763","50.6452787635"
"2246752","183","3.0941240459","50.6452725862"
"2247534","119","2.9747570888","50.6452530997"
"2246362","258","3.1538048907","50.645236401"
"2245813","25","3.2447345097","50.645206401"
"2246958","230.5","3.0628735448","50.6451945084"
"2247349","137","3.0031889813","50.6451844761"
"2247740","4","2.9435061055","50.6451425525"
"2247152","259.5","3.0316229498","50.6451079506"
"2246751","143","3.0913071179","50.6451032231"
"2247533","31","2.9719404917","50.6450808072"
"2246361","270.5","3.1509878352","50.6450684873"
"2245812","16","3.2419171877","50.6450407014"
"2246957","606.5","3.0600567498","50.6450243912"
"2247348","85.5","3.0003735451","50.6450124618"
"2246543","27","3.1197378857","50.6450057698"
"2247739","2","2.9406896643","50.6449694808"
"2247151","88","3.0288062425","50.6449370735"
"2248360","5","2.8525709895","50.6449344588"
"2246750","279.5","3.0884902089","50.6449337958"
"2247532","73.5","2.9691239563","50.6449084284"
"2246360","78.5","3.1481707281","50.6449005099"
"2245811","7","3.2390998843","50.6448749376"
"2246956","520.5","3.0572399277","50.6448542039"
"2247948","6","2.9094387957","50.6448496784"
"2247347","55","2.9975580867","50.6448403627"
"2246542","574.5","3.1169209355","50.6448370068"
"2247738","2","2.9378732426","50.644796345"
"2247150","184.5","3.0259895427","50.6447661082"
"2246749","465","3.0856733191","50.6447643043"
"2247531","87.5","2.9663074737","50.6447360373"
"2246359","15","3.1453537105","50.6447324677"
"2248158","50","2.8781896204","50.6447207569"
"2246955","200","3.0544231592","50.6446839343"
"2246010","16","3.2050335158","50.644669462"
"2247346","253","2.9947415338","50.6446686673"
"2246541","1512.5","3.1141039885","50.6446682151"
"2247737","4","2.9350568358","50.6446231596"
"2247149","370.5","3.0231728852","50.6445950816"
"2246748","78","3.0828564596","50.6445947275"
"2247530","154","2.9634910101","50.6445635371"
"2248157","24","2.8753734358","50.6445461009"
"2245810","11","3.2334653428","50.6445431879"
"2246954","48","3.0516064428","50.6445136077"
"2246540","276.5","3.1112870606","50.6444993592"
"2247345","130","2.9919249653","50.6444968808"
"2247148","377.5","3.020356247","50.6444239908"
"2247529","142","2.9606745659","50.6443909727"
"2245809","9","3.2306480579","50.6443772389"
"2248156","4","2.8725572526","50.6443713632"
"2246953","4","3.0487897271","50.6443431992"
"2246539","333","3.1084701932","50.644330372"
"2247344","230.5","2.9891084274","50.6443250092"
"2246197","274","3.1681520501","50.644285921"
"2246747","316","3.077222871","50.6442553466"
"2247147","415","3.017539605","50.6442528329"
"2246358","74","3.1369027706","50.644227911"
"2247528","149","2.9578581411","50.6442183441"
"2246009","3","3.1965841086","50.644168681"
"2246538","320","3.1056533145","50.6441613667"
"2247343","249","2.986291876","50.6441530662"
"2246196","310.5","3.1653350192","50.6441183965"
"2247146","145","3.0147229823","50.6440816107"
"2246357","24","3.1340857576","50.6440595674"
"2247527","21","2.9550417358","50.6440456513"
"2245808","17","3.2250136167","50.6440450798"
"2246008","9","3.1937669715","50.6440018318"
"2246537","168","3.1028364206","50.6439923151"
"2247342","189.5","2.9834753393","50.6439810737"
"2246195","247","3.1625179439","50.6439507592"
"2246746","18","3.0715893076","50.6439157715"
"2247145","23","3.0119064132","50.6439103063"
"2246356","111","3.1312688348","50.6438912041"
"2245807","147.5","3.2221963992","50.6438789171"
"2247526","4","2.9522253124","50.6438729018"
"2246007","2","3.1909498412","50.6438348945"
"2246536","241.5","3.1000207887","50.6438227347"
"2247341","459","2.9806588596","50.6438090094"
"2247947","3","2.8925430022","50.6438047905"
"2246194","155","3.1597009316","50.6437830439"
"2246745","255","3.0687725088","50.6437458468"
"2246355","49.5","3.1284519303","50.6437227316"
"2245806","54","3.2193792426","50.6437126679"
"2246952","41","3.0375229519","50.6436609142"
"2246535","195.5","3.0972051297","50.6436530842"
"2247340","152","2.9778423993","50.6436368809"
"2247946","7","2.8897267636","50.6436304961"
"2246193","234","3.1568839271","50.6436152852"
"2246744","418","3.0659557641","50.6435758847"
"2246354","1","3.1256349742","50.6435541954"
"2245805","4","3.2165620816","50.6435463515"
"2246951","172","3.0347063061","50.6434901711"
"2246534","21","3.0943883603","50.6434838291"
"2247339","207","2.9750259207","50.6434646956"
"2247945","11","2.886910556","50.6434561165"
"2246192","201","3.1540669435","50.643447482"
"2246743","503","3.0631390597","50.6434058415"
"2247525","6","2.9437761678","50.6433541937"
"2246950","76.5","3.0318896794","50.6433193639"
"2246533","695.5","3.0915715698","50.6433144641"
"2247338","5","2.9722094657","50.6432923867"
"2246191","413.5","3.1512499722","50.6432796095"
"2245615","6","3.242175873","50.643251553"
"2246742","439.5","3.060322379","50.6432357195"
"2246353","687.5","3.1200012609","50.6432169742"
"2245804","3","3.2109277849","50.6432135273"
"2246949","139","3.0290730721","50.6431484924"
"2246532","601.5","3.0887547607","50.6431450424"
"2247337","2","2.9693930631","50.6431200207"
"2246190","148.5","3.1484330026","50.6431116301"
"2247944","4","2.8812783031","50.6431071715"
"2245614","13","3.2393586465","50.6430857917"
"2246741","362.5","3.05750568","50.6430655408"
"2247736","11","2.9097101907","50.6430614243"
"2247144","29","2.9978261164","50.6430518724"
"2246352","331","3.117184406","50.6430482314"
"2245803","5","3.2081107032","50.6430470211"
"2246948","193","3.0262564952","50.6429775357"
"2246531","513.5","3.0859379708","50.6429755565"
"2247336","57","2.9665766804","50.6429476353"
"2246189","2","3.1456160849","50.6429435935"
"2247943","2","2.8784621591","50.6429325847"
"2246740","230","3.0546890113","50.6428952769"
"2247735","6","2.9068939229","50.6428875417"
"2245802","6","3.2052935975","50.642880428"
"2247143","265","2.9950096403","50.6428801798"
"2246351","581","3.1143675405","50.6428794277"
"2247524","4","2.9353272311","50.6428348701"
"2246947","268.5","3.0234399145","50.6428065119"
"2246530","288.5","3.0831212","50.6428060063"
"2247335","114.5","2.9637603166","50.6427751408"
"2247734","3","2.9040777209","50.6427136009"
"2246350","399.5","3.1115507283","50.6427105418"
"2247142","39","2.9921931835","50.6427084229"
"2246946","531.5","3.0206233649","50.6426354477"
"2247334","59","2.9609439723","50.6426025822"
"2246349","487.5","3.1087339635","50.6425416134"
"2247141","90","2.9893767455","50.642536557"
"2246006","98","3.1684135422","50.6424969915"
"2247523","2","2.929694718","50.6424882959"
"2246945","284","3.0178068228","50.6424642954"
"2246188","80","3.1371654561","50.6424390325"
"2247333","24","2.9581276592","50.6424299832"
"2245801","4","3.1968445045","50.6423796531"
"2246348","534","3.105917155","50.642372617"
"2247140","148","2.9865602893","50.6423646343"
"2246005","187.5","3.1655965855","50.6423294165"
"2246944","463.5","3.0149903673","50.642293068"
"2246187","31/05/17","3.1343485319","50.6422707155"
"2245613","13","3.2252729304","50.642255986"
"2246347","303.5","3.1031004","50.6422035384"
"2247139","147.5","2.9837438571","50.6421926328"
"2246004","25","3.1627796735","50.6421618333"
"2246529","84","3.0718544477","50.6421270728"
"2246943","271.5","3.0121738895","50.6421217558"
"2246186","184.5","3.131531709","50.6421023577"
"2245612","59","3.222455855","50.6420898066"
"2246346","149.5","3.1002848732","50.6420339824"
"2247138","187","2.9809274772","50.6420205742"
"2246003","27","3.1599627546","50.6419941298"
"2246528","436","3.0690377838","50.6419571805"
"2246942","3","3.0093574396","50.6419503929"
"2246185","157","3.1287149044","50.6419338908"
"2245611","1","3.2196387641","50.6419235809"
"2246345","117","3.0974693371","50.6418643404"
"2247137","92","2.9781111167","50.6418484514"
"2247733","2","2.889998879","50.6418423104"
"2246002","230.5","3.1571458566","50.6418263703"
"2247522","15","2.9184298833","50.6417943544"
"2246527","525.5","3.066221137","50.6417872042"
"2246184","45","3.1258980812","50.6417653673"
"2247332","4","2.9468624719","50.6417388259"
"2246739","115","3.0349729167","50.6417015737"
"2246344","303.5","3.0946526274","50.6416950452"
"2247136","16","2.9752947757","50.6416762644"
"2246001","725.5","3.1543289379","50.6416585459"
"2246526","153.5","3.0634045977","50.6416171475"
"2245610","4","3.214004653","50.6415908991"
"2247331","2","2.9440462109","50.64156583"
"2246738","240","3.03215639","50.6415307721"
"2246343","143","3.0918359651","50.6415257076"
"2247135","55","2.9724784534","50.6415039683"
"2246000","282.5","3.1515121062","50.6414906911"
"2245409","7","3.2424345452","50.6414624183"
"2246525","559","3.0605879893","50.6414470428"
"2246183","252","3.1202645348","50.6414281501"
"2245609","31","3.2111876736","50.6414244459"
"2247330","28","2.9412299765","50.6413928084"
"2245800","2","3.1799426113","50.6413775091"
