"fill","cx","cy","type","cxx","cyy","cxxx","cyyy","cxxxx","cyyyy","id_x","id_y"
"#FEFBFC","171.9","765.6","circle","171,9","765,6","22,03846154","98,15384615","23,03846154","99,15384615","23","99"
"#FEFBFC","171.9","773.4","circle","171,9","773,4","22,03846154","99,15384615","23,03846154","100,1538462","23","100"
"#FCFCFC","171.9","781.2","circle","171,9","781,2","22,03846154","100,1538462","23,03846154","101,1538462","23","101"
"#FCFCFC","171.9","789","circle","171,9","789","22,03846154","101,1538462","23,03846154","102,1538462","23","102"
"#FEFBFC","171.9","796.9","circle","171,9","796,9","22,03846154","102,1666667","23,03846154","103,1666667","23","103"
"#FCFCFC","171.9","804.7","circle","171,9","804,7","22,03846154","103,1666667","23,03846154","104,1666667","23","104"
"#FCFCFC","171.9","812.5","circle","171,9","812,5","22,03846154","104,1666667","23,03846154","105,1666667","23","105"
"#FCFCFC","171.9","820.3","circle","171,9","820,3","22,03846154","105,1666667","23,03846154","106,1666667","23","106"
"#FCFAFB","171.9","828.1","circle","171,9","828,1","22,03846154","106,1666667","23,03846154","107,1666667","23","107"
"#FCFCFC","171.9","835.9","circle","171,9","835,9","22,03846154","107,1666667","23,03846154","108,1666667","23","108"
"#FCFAFB","171.9","843.7","circle","171,9","843,7","22,03846154","108,1666667","23,03846154","109,1666667","23","109"
"#FCFAFB","171.9","851.5","circle","171,9","851,5","22,03846154","109,1666667","23,03846154","110,1666667","23","110"
"#FDFAFD","171.9","859.4","circle","171,9","859,4","22,03846154","110,1794872","23,03846154","111,1794872","23","111"
"#FCFAFB","171.9","867.2","circle","171,9","867,2","22,03846154","111,1794872","23,03846154","112,1794872","23","112"
"#FDFAFD","171.9","875","circle","171,9","875","22,03846154","112,1794872","23,03846154","113,1794872","23","113"
"#FDFAFD","171.9","882.8","circle","171,9","882,8","22,03846154","113,1794872","23,03846154","114,1794872","23","114"
"#FCFAFB","171.9","890.6","circle","171,9","890,6","22,03846154","114,1794872","23,03846154","115,1794872","23","115"
"#FCFAFB","171.9","898.4","circle","171,9","898,4","22,03846154","115,1794872","23,03846154","116,1794872","23","116"
"#FCFAFB","171.9","906.2","circle","171,9","906,2","22,03846154","116,1794872","23,03846154","117,1794872","23","117"
"#FCFAFB","171.9","914","circle","171,9","914","22,03846154","117,1794872","23,03846154","118,1794872","23","118"
"#FAF7FA","171.9","921.9","circle","171,9","921,9","22,03846154","118,1923077","23,03846154","119,1923077","23","119"
"#F4F1F6","171.9","929.7","circle","171,9","929,7","22,03846154","119,1923077","23,03846154","120,1923077","23","120"
"#F3EEF3","171.9","937.5","circle","171,9","937,5","22,03846154","120,1923077","23,03846154","121,1923077","23","121"
"#F3EEF3","171.9","945.3","circle","171,9","945,3","22,03846154","121,1923077","23,03846154","122,1923077","23","122"
"#F3EEF3","171.9","953.1","circle","171,9","953,1","22,03846154","122,1923077","23,03846154","123,1923077","23","123"
"#F4F1F6","171.9","960.9","circle","171,9","960,9","22,03846154","123,1923077","23,03846154","124,1923077","23","124"
"#F3EEF3","171.9","968.7","circle","171,9","968,7","22,03846154","124,1923077","23,03846154","125,1923077","23","125"
"#F5F4F7","171.9","976.5","circle","171,9","976,5","22,03846154","125,1923077","23,03846154","126,1923077","23","126"
"#F3EEF3","171.9","984.4","circle","171,9","984,4","22,03846154","126,2051282","23,03846154","127,2051282","23","127"
"#F3EEF3","171.9","992.2","circle","171,9","992,2","22,03846154","127,2051282","23,03846154","128,2051282","23","128"
"#B1AFB6","179.7","0","circle","179,7","0","23,03846154","0","24,03846154","1","24","1"
"#B2B1B8","179.7","7.8","circle","179,7","7,8","23,03846154","1","24,03846154","2","24","2"
"#B9AFAF","179.7","15.6","circle","179,7","15,6","23,03846154","2","24,03846154","3","24","3"
"#EBCFBF","179.7","23.4","circle","179,7","23,4","23,03846154","3","24,03846154","4","24","4"
"#EFD7C9","179.7","31.3","circle","179,7","31,3","23,03846154","4,012820513","24,03846154","5,012820513","24","5"
"#F7C3AA","179.7","39.1","circle","179,7","39,1","23,03846154","5,012820513","24,03846154","6,012820513","24","6"
"#EE8559","179.7","46.9","circle","179,7","46,9","23,03846154","6,012820513","24,03846154","7,012820513","24","7"
"#F9814C","179.7","54.7","circle","179,7","54,7","23,03846154","7,012820513","24,03846154","8,012820513","24","8"
"#F9814C","179.7","62.5","circle","179,7","62,5","23,03846154","8,012820513","24,03846154","9,012820513","24","9"
"#F9814C","179.7","70.3","circle","179,7","70,3","23,03846154","9,012820513","24,03846154","10,01282051","24","10"
"#E98866","179.7","78.1","circle","179,7","78,1","23,03846154","10,01282051","24,03846154","11,01282051","24","11"
"#F7CFC2","179.7","85.9","circle","179,7","85,9","23,03846154","11,01282051","24,03846154","12,01282051","24","12"
"#F7CFC2","179.7","93.8","circle","179,7","93,8","23,03846154","12,02564103","24,03846154","13,02564103","24","13"
"#3D2524","179.7","101.6","circle","179,7","101,6","23,03846154","13,02564103","24,03846154","14,02564103","24","14"
"#312830","179.7","109.4","circle","179,7","109,4","23,03846154","14,02564103","24,03846154","15,02564103","24","15"
"#403239","179.7","117.2","circle","179,7","117,2","23,03846154","15,02564103","24,03846154","16,02564103","24","16"
"#F2E6DD","179.7","125","circle","179,7","125","23,03846154","16,02564103","24,03846154","17,02564103","24","17"
"#F2E6DD","179.7","132.8","circle","179,7","132,8","23,03846154","17,02564103","24,03846154","18,02564103","24","18"
"#EEE7D5","179.7","140.6","circle","179,7","140,6","23,03846154","18,02564103","24,03846154","19,02564103","24","19"
"#7B9791","179.7","148.4","circle","179,7","148,4","23,03846154","19,02564103","24,03846154","20,02564103","24","20"
"#66AEA8","179.7","156.3","circle","179,7","156,3","23,03846154","20,03846154","24,03846154","21,03846154","24","21"
"#66AEA8","179.7","164.1","circle","179,7","164,1","23,03846154","21,03846154","24,03846154","22,03846154","24","22"
"#7AA59C","179.7","171.9","circle","179,7","171,9","23,03846154","22,03846154","24,03846154","23,03846154","24","23"
"#8EA499","179.7","179.7","circle","179,7","179,7","23,03846154","23,03846154","24,03846154","24,03846154","24","24"
"#F5EAE0","179.7","187.5","circle","179,7","187,5","23,03846154","24,03846154","24,03846154","25,03846154","24","25"
"#FBF1E7","179.7","195.3","circle","179,7","195,3","23,03846154","25,03846154","24,03846154","26,03846154","24","26"
"#FAF0E1","179.7","203.1","circle","179,7","203,1","23,03846154","26,03846154","24,03846154","27,03846154","24","27"
"#E3C480","179.7","211","poly","179,7","211","23,03846154","27,05128205","24,03846154","28,05128205","24","28"
"#FDE571","179.7","218.8","circle","179,7","218,8","23,03846154","28,05128205","24,03846154","29,05128205","24","29"
"#F9DB68","179.7","226.6","circle","179,7","226,6","23,03846154","29,05128205","24,03846154","30,05128205","24","30"
"#FBD086","179.7","234.4","circle","179,7","234,4","23,03846154","30,05128205","24,03846154","31,05128205","24","31"
"#FDECDD","179.7","242.2","circle","179,7","242,2","23,03846154","31,05128205","24,03846154","32,05128205","24","32"
"#FDEFE0","179.7","250","circle","179,7","250","23,03846154","32,05128205","24,03846154","33,05128205","24","33"
"#FDEFE0","179.7","257.8","circle","179,7","257,8","23,03846154","33,05128205","24,03846154","34,05128205","24","34"
"#FDEFE0","179.7","265.6","circle","179,7","265,6","23,03846154","34,05128205","24,03846154","35,05128205","24","35"
"#FDEFE0","179.7","273.4","circle","179,7","273,4","23,03846154","35,05128205","24,03846154","36,05128205","24","36"
"#FDEFE0","179.7","281.2","circle","179,7","281,2","23,03846154","36,05128205","24,03846154","37,05128205","24","37"
"#FDEFE0","179.7","289.1","circle","179,7","289,1","23,03846154","37,06410256","24,03846154","38,06410256","24","38"
"#FDEFE0","179.7","296.9","circle","179,7","296,9","23,03846154","38,06410256","24,03846154","39,06410256","24","39"
"#FDEFE0","179.7","304.7","circle","179,7","304,7","23,03846154","39,06410256","24,03846154","40,06410256","24","40"
"#FDEFE0","179.7","312.5","circle","179,7","312,5","23,03846154","40,06410256","24,03846154","41,06410256","24","41"
"#FDEFE0","179.7","320.3","circle","179,7","320,3","23,03846154","41,06410256","24,03846154","42,06410256","24","42"
"#F9EBDB","179.7","328.1","circle","179,7","328,1","23,03846154","42,06410256","24,03846154","43,06410256","24","43"
"#F9DDCE","179.7","335.9","circle","179,7","335,9","23,03846154","43,06410256","24,03846154","44,06410256","24","44"
"#E5B9AD","179.7","343.7","circle","179,7","343,7","23,03846154","44,06410256","24,03846154","45,06410256","24","45"
"#835348","179.7","351.6","circle","179,7","351,6","23,03846154","45,07692308","24,03846154","46,07692308","24","46"
"#AC7C72","179.7","359.4","circle","179,7","359,4","23,03846154","46,07692308","24,03846154","47,07692308","24","47"
"#AC7C72","179.7","367.2","circle","179,7","367,2","23,03846154","47,07692308","24,03846154","48,07692308","24","48"
"#976B62","179.7","375","circle","179,7","375","23,03846154","48,07692308","24,03846154","49,07692308","24","49"
"#976B62","179.7","382.8","circle","179,7","382,8","23,03846154","49,07692308","24,03846154","50,07692308","24","50"
"#663C36","179.7","390.6","circle","179,7","390,6","23,03846154","50,07692308","24,03846154","51,07692308","24","51"
"#7E5046","179.7","398.4","circle","179,7","398,4","23,03846154","51,07692308","24,03846154","52,07692308","24","52"
"#241A23","179.7","406.2","circle","179,7","406,2","23,03846154","52,07692308","24,03846154","53,07692308","24","53"
"#453F47","179.7","414.1","circle","179,7","414,1","23,03846154","53,08974359","24,03846154","54,08974359","24","54"
"#342227","179.7","421.9","circle","179,7","421,9","23,03846154","54,08974359","24,03846154","55,08974359","24","55"
"#8D6866","179.7","429.7","circle","179,7","429,7","23,03846154","55,08974359","24,03846154","56,08974359","24","56"
"#B67F77","179.7","437.5","circle","179,7","437,5","23,03846154","56,08974359","24,03846154","57,08974359","24","57"
"#D39A8E","179.7","445.3","circle","179,7","445,3","23,03846154","57,08974359","24,03846154","58,08974359","24","58"
"#DCA397","179.7","453.1","circle","179,7","453,1","23,03846154","58,08974359","24,03846154","59,08974359","24","59"
"#E3AAA0","179.7","460.9","circle","179,7","460,9","23,03846154","59,08974359","24,03846154","60,08974359","24","60"
"#DCA397","179.7","468.7","circle","179,7","468,7","23,03846154","60,08974359","24,03846154","61,08974359","24","61"
"#DEA79D","179.7","476.6","circle","179,7","476,6","23,03846154","61,1025641","24,03846154","62,1025641","24","62"
"#DEA79D","179.7","484.4","circle","179,7","484,4","23,03846154","62,1025641","24,03846154","63,1025641","24","63"
"#E3AAA0","179.7","492.2","circle","179,7","492,2","23,03846154","63,1025641","24,03846154","64,1025641","24","64"
"#DEA79D","179.7","500","circle","179,7","500","23,03846154","64,1025641","24,03846154","65,1025641","24","65"
"#DEA79D","179.7","507.8","circle","179,7","507,8","23,03846154","65,1025641","24,03846154","66,1025641","24","66"
"#CE9386","179.7","515.6","circle","179,7","515,6","23,03846154","66,1025641","24,03846154","67,1025641","24","67"
"#CE9386","179.7","523.4","circle","179,7","523,4","23,03846154","67,1025641","24,03846154","68,1025641","24","68"
"#B68178","179.7","531.2","circle","179,7","531,2","23,03846154","68,1025641","24,03846154","69,1025641","24","69"
"#B07D72","179.7","539.1","circle","179,7","539,1","23,03846154","69,11538462","24,03846154","70,11538462","24","70"
"#D0A59F","179.7","546.9","circle","179,7","546,9","23,03846154","70,11538462","24,03846154","71,11538462","24","71"
"#C08A7E","179.7","554.7","circle","179,7","554,7","23,03846154","71,11538462","24,03846154","72,11538462","24","72"
"#C79180","179.7","562.5","circle","179,7","562,5","23,03846154","72,11538462","24,03846154","73,11538462","24","73"
"#C79180","179.7","570.3","circle","179,7","570,3","23,03846154","73,11538462","24,03846154","74,11538462","24","74"
"#BB8575","179.7","578.1","circle","179,7","578,1","23,03846154","74,11538462","24,03846154","75,11538462","24","75"
"#C59283","179.7","585.9","circle","179,7","585,9","23,03846154","75,11538462","24,03846154","76,11538462","24","76"
"#B4887D","179.7","593.7","circle","179,7","593,7","23,03846154","76,11538462","24,03846154","77,11538462","24","77"
"#E5CAC2","179.7","601.6","circle","179,7","601,6","23,03846154","77,12820513","24,03846154","78,12820513","24","78"
"#ECD4CE","179.7","609.4","circle","179,7","609,4","23,03846154","78,12820513","24,03846154","79,12820513","24","79"
"#ECD4CE","179.7","617.2","circle","179,7","617,2","23,03846154","79,12820513","24,03846154","80,12820513","24","80"
"#EEE3DF","179.7","625","circle","179,7","625","23,03846154","80,12820513","24,03846154","81,12820513","24","81"
"#E7DEDC","179.7","632.8","circle","179,7","632,8","23,03846154","81,12820513","24,03846154","82,12820513","24","82"
"#E7DEDC","179.7","640.6","circle","179,7","640,6","23,03846154","82,12820513","24,03846154","83,12820513","24","83"
"#E1D6D4","179.7","648.4","circle","179,7","648,4","23,03846154","83,12820513","24,03846154","84,12820513","24","84"
"#E9E3E0","179.7","656.2","circle","179,7","656,2","23,03846154","84,12820513","24,03846154","85,12820513","24","85"
"#F1ECE8","179.7","664","circle","179,7","664","23,03846154","85,12820513","24,03846154","86,12820513","24","86"
"#F1ECE8","179.7","671.9","circle","179,7","671,9","23,03846154","86,14102564","24,03846154","87,14102564","24","87"
"#F4EFEE","179.7","679.7","circle","179,7","679,7","23,03846154","87,14102564","24,03846154","88,14102564","24","88"
"#FAF7F6","179.7","687.5","circle","179,7","687,5","23,03846154","88,14102564","24,03846154","89,14102564","24","89"
"#FAF7F6","179.7","695.3","circle","179,7","695,3","23,03846154","89,14102564","24,03846154","90,14102564","24","90"
"#FEFBFC","179.7","703.1","circle","179,7","703,1","23,03846154","90,14102564","24,03846154","91,14102564","24","91"
"#FEFBFC","179.7","710.9","circle","179,7","710,9","23,03846154","91,14102564","24,03846154","92,14102564","24","92"
"#FCFCFC","179.7","718.7","circle","179,7","718,7","23,03846154","92,14102564","24,03846154","93,14102564","24","93"
"#FCFCFC","179.7","726.5","circle","179,7","726,5","23,03846154","93,14102564","24,03846154","94,14102564","24","94"
"#FEFBFC","179.7","734.4","circle","179,7","734,4","23,03846154","94,15384615","24,03846154","95,15384615","24","95"
"#FEFBFC","179.7","742.2","circle","179,7","742,2","23,03846154","95,15384615","24,03846154","96,15384615","24","96"
"#FEFBFC","179.7","750","circle","179,7","750","23,03846154","96,15384615","24,03846154","97,15384615","24","97"
"#FEFBFC","179.7","757.8","circle","179,7","757,8","23,03846154","97,15384615","24,03846154","98,15384615","24","98"
"#FEFBFC","179.7","765.6","circle","179,7","765,6","23,03846154","98,15384615","24,03846154","99,15384615","24","99"
"#FEFBFC","179.7","773.4","circle","179,7","773,4","23,03846154","99,15384615","24,03846154","100,1538462","24","100"
"#FCFCFC","179.7","781.2","circle","179,7","781,2","23,03846154","100,1538462","24,03846154","101,1538462","24","101"
"#FCFCFC","179.7","789","circle","179,7","789","23,03846154","101,1538462","24,03846154","102,1538462","24","102"
"#FCFCFC","179.7","796.9","circle","179,7","796,9","23,03846154","102,1666667","24,03846154","103,1666667","24","103"
"#FCFCFC","179.7","804.7","circle","179,7","804,7","23,03846154","103,1666667","24,03846154","104,1666667","24","104"
"#FCFCFC","179.7","812.5","circle","179,7","812,5","23,03846154","104,1666667","24,03846154","105,1666667","24","105"
"#FCFAFB","179.7","820.3","circle","179,7","820,3","23,03846154","105,1666667","24,03846154","106,1666667","24","106"
"#FCFAFB","179.7","828.1","circle","179,7","828,1","23,03846154","106,1666667","24,03846154","107,1666667","24","107"
"#FCFAFB","179.7","835.9","circle","179,7","835,9","23,03846154","107,1666667","24,03846154","108,1666667","24","108"
"#FCFAFB","179.7","843.7","circle","179,7","843,7","23,03846154","108,1666667","24,03846154","109,1666667","24","109"
